Infiniti,FX,2006,auto,109369,42,4WD,45.71,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Vivamus imperdiet interdum sem, in semper sapien. Fusce vel dui neque. Interdum et malesuada fames ac ante ipsum primis in faucibus. Sed feugiat erat vitae purus ultrices, a tempus purus mattis. Etiam auctor dapibus nunc vitae aliquam. Pellentesque massa tortor, sagittis id pulvinar eu, pretium a lectus. Fusce dapibus elit non sagittis semper.
",Devonport
Mitsubishi,Montero Sport,2000,auto,298505,89,Convertible,75.5,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Vivamus imperdiet interdum sem, in semper sapien. Fusce vel dui neque. Interdum et malesuada fames ac ante ipsum primis in faucibus. Sed feugiat erat vitae purus ultrices, a tempus purus mattis. Etiam auctor dapibus nunc vitae aliquam. Pellentesque massa tortor, sagittis id pulvinar eu, pretium a lectus. Fusce dapibus elit non sagittis semper.
",Glenorchy
Mitsubishi,L300,1987,manual,181299,36,Coupe,95.64,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Vivamus imperdiet interdum sem, in semper sapien. Fusce vel dui neque. Interdum et malesuada fames ac ante ipsum primis in faucibus. Sed feugiat erat vitae purus ultrices, a tempus purus mattis. Etiam auctor dapibus nunc vitae aliquam. Pellentesque massa tortor, sagittis id pulvinar eu, pretium a lectus. Fusce dapibus elit non sagittis semper.
",Launceston
Pontiac,Solstice,2008,manual,62021,13,Sedan,78.15,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Vivamus imperdiet interdum sem, in semper sapien. Fusce vel dui neque. Interdum et malesuada fames ac ante ipsum primis in faucibus. Sed feugiat erat vitae purus ultrices, a tempus purus mattis. Etiam auctor dapibus nunc vitae aliquam. Pellentesque massa tortor, sagittis id pulvinar eu, pretium a lectus. Fusce dapibus elit non sagittis semper.
",Melbourne (Capital)
Pontiac,Trans Sport,1997,auto,165573,4,Other,88.1,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Vivamus imperdiet interdum sem, in semper sapien. Fusce vel dui neque. Interdum et malesuada fames ac ante ipsum primis in faucibus. Sed feugiat erat vitae purus ultrices, a tempus purus mattis. Etiam auctor dapibus nunc vitae aliquam. Pellentesque massa tortor, sagittis id pulvinar eu, pretium a lectus. Fusce dapibus elit non sagittis semper.
",Benalla
Volvo,850,1995,auto,75037,84,4WD,97.81,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Vivamus imperdiet interdum sem, in semper sapien. Fusce vel dui neque. Interdum et malesuada fames ac ante ipsum primis in faucibus. Sed feugiat erat vitae purus ultrices, a tempus purus mattis. Etiam auctor dapibus nunc vitae aliquam. Pellentesque massa tortor, sagittis id pulvinar eu, pretium a lectus. Fusce dapibus elit non sagittis semper.
",Ballarat
Saab,9-May,2004,auto,180838,46,Convertible,24.86,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Vivamus imperdiet interdum sem, in semper sapien. Fusce vel dui neque. Interdum et malesuada fames ac ante ipsum primis in faucibus. Sed feugiat erat vitae purus ultrices, a tempus purus mattis. Etiam auctor dapibus nunc vitae aliquam. Pellentesque massa tortor, sagittis id pulvinar eu, pretium a lectus. Fusce dapibus elit non sagittis semper.
",Bendigo
Mercury,Tracer,1989,manual,240863,26,Coupe,38.54,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Vivamus imperdiet interdum sem, in semper sapien. Fusce vel dui neque. Interdum et malesuada fames ac ante ipsum primis in faucibus. Sed feugiat erat vitae purus ultrices, a tempus purus mattis. Etiam auctor dapibus nunc vitae aliquam. Pellentesque massa tortor, sagittis id pulvinar eu, pretium a lectus. Fusce dapibus elit non sagittis semper.
",Geelong
Pontiac,Safari,1987,auto,236372,35,Sedan,77.78,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Vivamus imperdiet interdum sem, in semper sapien. Fusce vel dui neque. Interdum et malesuada fames ac ante ipsum primis in faucibus. Sed feugiat erat vitae purus ultrices, a tempus purus mattis. Etiam auctor dapibus nunc vitae aliquam. Pellentesque massa tortor, sagittis id pulvinar eu, pretium a lectus. Fusce dapibus elit non sagittis semper.
",Latrobe City
Toyota,Sequoia,2001,auto,74226,75,Other,62.12,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Vivamus imperdiet interdum sem, in semper sapien. Fusce vel dui neque. Interdum et malesuada fames ac ante ipsum primis in faucibus. Sed feugiat erat vitae purus ultrices, a tempus purus mattis. Etiam auctor dapibus nunc vitae aliquam. Pellentesque massa tortor, sagittis id pulvinar eu, pretium a lectus. Fusce dapibus elit non sagittis semper.
",Mildura
Nissan,Pathfinder,2009,manual,82612,23,4WD,85.11,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Vivamus imperdiet interdum sem, in semper sapien. Fusce vel dui neque. Interdum et malesuada fames ac ante ipsum primis in faucibus. Sed feugiat erat vitae purus ultrices, a tempus purus mattis. Etiam auctor dapibus nunc vitae aliquam. Pellentesque massa tortor, sagittis id pulvinar eu, pretium a lectus. Fusce dapibus elit non sagittis semper.
",Shepparton
Toyota,Camry,1993,manual,138214,59,Convertible,95.17,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Vivamus imperdiet interdum sem, in semper sapien. Fusce vel dui neque. Interdum et malesuada fames ac ante ipsum primis in faucibus. Sed feugiat erat vitae purus ultrices, a tempus purus mattis. Etiam auctor dapibus nunc vitae aliquam. Pellentesque massa tortor, sagittis id pulvinar eu, pretium a lectus. Fusce dapibus elit non sagittis semper.
",Swan Hill
BMW,530,2001,auto,287039,78,Coupe,53.2,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Vivamus imperdiet interdum sem, in semper sapien. Fusce vel dui neque. Interdum et malesuada fames ac ante ipsum primis in faucibus. Sed feugiat erat vitae purus ultrices, a tempus purus mattis. Etiam auctor dapibus nunc vitae aliquam. Pellentesque massa tortor, sagittis id pulvinar eu, pretium a lectus. Fusce dapibus elit non sagittis semper.
",Wangaratta
Volvo,XC60,2010,manual,249636,52,Sedan,39.29,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Vivamus imperdiet interdum sem, in semper sapien. Fusce vel dui neque. Interdum et malesuada fames ac ante ipsum primis in faucibus. Sed feugiat erat vitae purus ultrices, a tempus purus mattis. Etiam auctor dapibus nunc vitae aliquam. Pellentesque massa tortor, sagittis id pulvinar eu, pretium a lectus. Fusce dapibus elit non sagittis semper.
",Warrnambool
Infiniti,QX,2010,manual,154743,32,Other,25.45,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Vivamus imperdiet interdum sem, in semper sapien. Fusce vel dui neque. Interdum et malesuada fames ac ante ipsum primis in faucibus. Sed feugiat erat vitae purus ultrices, a tempus purus mattis. Etiam auctor dapibus nunc vitae aliquam. Pellentesque massa tortor, sagittis id pulvinar eu, pretium a lectus. Fusce dapibus elit non sagittis semper.
",Wodonga
Isuzu,Hombre Space,2000,auto,203772,4,4WD,67.5,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Vivamus imperdiet interdum sem, in semper sapien. Fusce vel dui neque. Interdum et malesuada fames ac ante ipsum primis in faucibus. Sed feugiat erat vitae purus ultrices, a tempus purus mattis. Etiam auctor dapibus nunc vitae aliquam. Pellentesque massa tortor, sagittis id pulvinar eu, pretium a lectus. Fusce dapibus elit non sagittis semper.
",Perth (Capital)
Mercedes-Benz,300D,1992,auto,290582,21,Convertible,81.15,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Vivamus imperdiet interdum sem, in semper sapien. Fusce vel dui neque. Interdum et malesuada fames ac ante ipsum primis in faucibus. Sed feugiat erat vitae purus ultrices, a tempus purus mattis. Etiam auctor dapibus nunc vitae aliquam. Pellentesque massa tortor, sagittis id pulvinar eu, pretium a lectus. Fusce dapibus elit non sagittis semper.
",Albany
Mitsubishi,Eclipse,1991,auto,223802,38,Coupe,82.49,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Vivamus imperdiet interdum sem, in semper sapien. Fusce vel dui neque. Interdum et malesuada fames ac ante ipsum primis in faucibus. Sed feugiat erat vitae purus ultrices, a tempus purus mattis. Etiam auctor dapibus nunc vitae aliquam. Pellentesque massa tortor, sagittis id pulvinar eu, pretium a lectus. Fusce dapibus elit non sagittis semper.
",Broome
Chevrolet,Monte Carlo,2004,auto,153707,25,Sedan,29.04,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Vivamus imperdiet interdum sem, in semper sapien. Fusce vel dui neque. Interdum et malesuada fames ac ante ipsum primis in faucibus. Sed feugiat erat vitae purus ultrices, a tempus purus mattis. Etiam auctor dapibus nunc vitae aliquam. Pellentesque massa tortor, sagittis id pulvinar eu, pretium a lectus. Fusce dapibus elit non sagittis semper.
",Bunbury
GMC,Sierra 2500,2011,manual,146619,19,Other,67.82,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Vivamus imperdiet interdum sem, in semper sapien. Fusce vel dui neque. Interdum et malesuada fames ac ante ipsum primis in faucibus. Sed feugiat erat vitae purus ultrices, a tempus purus mattis. Etiam auctor dapibus nunc vitae aliquam. Pellentesque massa tortor, sagittis id pulvinar eu, pretium a lectus. Fusce dapibus elit non sagittis semper.
",Geraldton
Dodge,Ram Van 1500,1997,manual,67353,38,4WD,22.46,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Vivamus imperdiet interdum sem, in semper sapien. Fusce vel dui neque. Interdum et malesuada fames ac ante ipsum primis in faucibus. Sed feugiat erat vitae purus ultrices, a tempus purus mattis. Etiam auctor dapibus nunc vitae aliquam. Pellentesque massa tortor, sagittis id pulvinar eu, pretium a lectus. Fusce dapibus elit non sagittis semper.
",Fremantle
Lincoln,Town Car,1997,manual,143451,75,Convertible,50.25,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Vivamus imperdiet interdum sem, in semper sapien. Fusce vel dui neque. Interdum et malesuada fames ac ante ipsum primis in faucibus. Sed feugiat erat vitae purus ultrices, a tempus purus mattis. Etiam auctor dapibus nunc vitae aliquam. Pellentesque massa tortor, sagittis id pulvinar eu, pretium a lectus. Fusce dapibus elit non sagittis semper.
",Kalgoorlie
Mercury,Cougar,1987,manual,21038,10,Coupe,25.56,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Vivamus imperdiet interdum sem, in semper sapien. Fusce vel dui neque. Interdum et malesuada fames ac ante ipsum primis in faucibus. Sed feugiat erat vitae purus ultrices, a tempus purus mattis. Etiam auctor dapibus nunc vitae aliquam. Pellentesque massa tortor, sagittis id pulvinar eu, pretium a lectus. Fusce dapibus elit non sagittis semper.
",Mandurah
Chevrolet,Express,2007,auto,34626,80,Sedan,31.6,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Vivamus imperdiet interdum sem, in semper sapien. Fusce vel dui neque. Interdum et malesuada fames ac ante ipsum primis in faucibus. Sed feugiat erat vitae purus ultrices, a tempus purus mattis. Etiam auctor dapibus nunc vitae aliquam. Pellentesque massa tortor, sagittis id pulvinar eu, pretium a lectus. Fusce dapibus elit non sagittis semper.
",Port Hedland
Honda,Accord,2007,manual,51450,56,Other,56.62,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Vivamus imperdiet interdum sem, in semper sapien. Fusce vel dui neque. Interdum et malesuada fames ac ante ipsum primis in faucibus. Sed feugiat erat vitae purus ultrices, a tempus purus mattis. Etiam auctor dapibus nunc vitae aliquam. Pellentesque massa tortor, sagittis id pulvinar eu, pretium a lectus. Fusce dapibus elit non sagittis semper.
",Sydney (Capital)
Chevrolet,Express 3500,2011,manual,289371,85,4WD,20.92,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Vivamus imperdiet interdum sem, in semper sapien. Fusce vel dui neque. Interdum et malesuada fames ac ante ipsum primis in faucibus. Sed feugiat erat vitae purus ultrices, a tempus purus mattis. Etiam auctor dapibus nunc vitae aliquam. Pellentesque massa tortor, sagittis id pulvinar eu, pretium a lectus. Fusce dapibus elit non sagittis semper.
",Albury (NSW-Victoria border)
Honda,Accord,2010,auto,107417,40,Convertible,53.63,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Vivamus imperdiet interdum sem, in semper sapien. Fusce vel dui neque. Interdum et malesuada fames ac ante ipsum primis in faucibus. Sed feugiat erat vitae purus ultrices, a tempus purus mattis. Etiam auctor dapibus nunc vitae aliquam. Pellentesque massa tortor, sagittis id pulvinar eu, pretium a lectus. Fusce dapibus elit non sagittis semper.
",Armidale
Lincoln,LS,2000,auto,27856,62,Coupe,91.84,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Vivamus imperdiet interdum sem, in semper sapien. Fusce vel dui neque. Interdum et malesuada fames ac ante ipsum primis in faucibus. Sed feugiat erat vitae purus ultrices, a tempus purus mattis. Etiam auctor dapibus nunc vitae aliquam. Pellentesque massa tortor, sagittis id pulvinar eu, pretium a lectus. Fusce dapibus elit non sagittis semper.
",Bathurst
Mazda,MX-3,1994,manual,199861,51,Sedan,90.07,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Vivamus imperdiet interdum sem, in semper sapien. Fusce vel dui neque. Interdum et malesuada fames ac ante ipsum primis in faucibus. Sed feugiat erat vitae purus ultrices, a tempus purus mattis. Etiam auctor dapibus nunc vitae aliquam. Pellentesque massa tortor, sagittis id pulvinar eu, pretium a lectus. Fusce dapibus elit non sagittis semper.
",Broken Hill
Suzuki,Equator,2010,manual,176759,17,Other,74.53,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Vivamus imperdiet interdum sem, in semper sapien. Fusce vel dui neque. Interdum et malesuada fames ac ante ipsum primis in faucibus. Sed feugiat erat vitae purus ultrices, a tempus purus mattis. Etiam auctor dapibus nunc vitae aliquam. Pellentesque massa tortor, sagittis id pulvinar eu, pretium a lectus. Fusce dapibus elit non sagittis semper.
",Cessnock
Pontiac,Trans Sport,1993,manual,147576,39,4WD,66.76,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Vivamus imperdiet interdum sem, in semper sapien. Fusce vel dui neque. Interdum et malesuada fames ac ante ipsum primis in faucibus. Sed feugiat erat vitae purus ultrices, a tempus purus mattis. Etiam auctor dapibus nunc vitae aliquam. Pellentesque massa tortor, sagittis id pulvinar eu, pretium a lectus. Fusce dapibus elit non sagittis semper.
",Coffs Harbour
Lexus,LS,2010,manual,206262,15,Convertible,89.01,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Vivamus imperdiet interdum sem, in semper sapien. Fusce vel dui neque. Interdum et malesuada fames ac ante ipsum primis in faucibus. Sed feugiat erat vitae purus ultrices, a tempus purus mattis. Etiam auctor dapibus nunc vitae aliquam. Pellentesque massa tortor, sagittis id pulvinar eu, pretium a lectus. Fusce dapibus elit non sagittis semper.
",Dubbo
Dodge,Caravan,2006,auto,96472,42,Coupe,63.03,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Vivamus imperdiet interdum sem, in semper sapien. Fusce vel dui neque. Interdum et malesuada fames ac ante ipsum primis in faucibus. Sed feugiat erat vitae purus ultrices, a tempus purus mattis. Etiam auctor dapibus nunc vitae aliquam. Pellentesque massa tortor, sagittis id pulvinar eu, pretium a lectus. Fusce dapibus elit non sagittis semper.
",Gosford
Ford,Contour,2000,auto,257618,12,Sedan,55.05,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Vivamus imperdiet interdum sem, in semper sapien. Fusce vel dui neque. Interdum et malesuada fames ac ante ipsum primis in faucibus. Sed feugiat erat vitae purus ultrices, a tempus purus mattis. Etiam auctor dapibus nunc vitae aliquam. Pellentesque massa tortor, sagittis id pulvinar eu, pretium a lectus. Fusce dapibus elit non sagittis semper.
",Goulburn
Nissan,Sentra,2010,auto,219234,11,Other,32.74,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Vivamus imperdiet interdum sem, in semper sapien. Fusce vel dui neque. Interdum et malesuada fames ac ante ipsum primis in faucibus. Sed feugiat erat vitae purus ultrices, a tempus purus mattis. Etiam auctor dapibus nunc vitae aliquam. Pellentesque massa tortor, sagittis id pulvinar eu, pretium a lectus. Fusce dapibus elit non sagittis semper.
",Grafton
Honda,Accord,2005,manual,254364,47,4WD,32.16,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Vivamus imperdiet interdum sem, in semper sapien. Fusce vel dui neque. Interdum et malesuada fames ac ante ipsum primis in faucibus. Sed feugiat erat vitae purus ultrices, a tempus purus mattis. Etiam auctor dapibus nunc vitae aliquam. Pellentesque massa tortor, sagittis id pulvinar eu, pretium a lectus. Fusce dapibus elit non sagittis semper.
",Griffith
Cadillac,STS-V,2006,auto,87286,12,Convertible,77.22,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Vivamus imperdiet interdum sem, in semper sapien. Fusce vel dui neque. Interdum et malesuada fames ac ante ipsum primis in faucibus. Sed feugiat erat vitae purus ultrices, a tempus purus mattis. Etiam auctor dapibus nunc vitae aliquam. Pellentesque massa tortor, sagittis id pulvinar eu, pretium a lectus. Fusce dapibus elit non sagittis semper.
",Lake Macquarie
Nissan,Altima,1998,manual,241419,42,Coupe,52.3,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Vivamus imperdiet interdum sem, in semper sapien. Fusce vel dui neque. Interdum et malesuada fames ac ante ipsum primis in faucibus. Sed feugiat erat vitae purus ultrices, a tempus purus mattis. Etiam auctor dapibus nunc vitae aliquam. Pellentesque massa tortor, sagittis id pulvinar eu, pretium a lectus. Fusce dapibus elit non sagittis semper.
",Lismore
Lexus,HS,2011,manual,44793,100,Sedan,53.32,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Vivamus imperdiet interdum sem, in semper sapien. Fusce vel dui neque. Interdum et malesuada fames ac ante ipsum primis in faucibus. Sed feugiat erat vitae purus ultrices, a tempus purus mattis. Etiam auctor dapibus nunc vitae aliquam. Pellentesque massa tortor, sagittis id pulvinar eu, pretium a lectus. Fusce dapibus elit non sagittis semper.
",Maitland
GMC,Suburban 1500,1994,auto,245621,45,Other,74.12,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Vivamus imperdiet interdum sem, in semper sapien. Fusce vel dui neque. Interdum et malesuada fames ac ante ipsum primis in faucibus. Sed feugiat erat vitae purus ultrices, a tempus purus mattis. Etiam auctor dapibus nunc vitae aliquam. Pellentesque massa tortor, sagittis id pulvinar eu, pretium a lectus. Fusce dapibus elit non sagittis semper.
",Newcastle
Jaguar,XK,2006,auto,118191,79,4WD,46.82,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Vivamus imperdiet interdum sem, in semper sapien. Fusce vel dui neque. Interdum et malesuada fames ac ante ipsum primis in faucibus. Sed feugiat erat vitae purus ultrices, a tempus purus mattis. Etiam auctor dapibus nunc vitae aliquam. Pellentesque massa tortor, sagittis id pulvinar eu, pretium a lectus. Fusce dapibus elit non sagittis semper.
",Nowra
Geo,Metro,1992,auto,293548,98,Convertible,88.96,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Vivamus imperdiet interdum sem, in semper sapien. Fusce vel dui neque. Interdum et malesuada fames ac ante ipsum primis in faucibus. Sed feugiat erat vitae purus ultrices, a tempus purus mattis. Etiam auctor dapibus nunc vitae aliquam. Pellentesque massa tortor, sagittis id pulvinar eu, pretium a lectus. Fusce dapibus elit non sagittis semper.
",Orange
Mazda,B-Series,2009,manual,231688,24,Coupe,90.86,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Vivamus imperdiet interdum sem, in semper sapien. Fusce vel dui neque. Interdum et malesuada fames ac ante ipsum primis in faucibus. Sed feugiat erat vitae purus ultrices, a tempus purus mattis. Etiam auctor dapibus nunc vitae aliquam. Pellentesque massa tortor, sagittis id pulvinar eu, pretium a lectus. Fusce dapibus elit non sagittis semper.
",Port Macquarie
Land Rover,Discovery,2005,auto,58008,67,Sedan,80.03,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Vivamus imperdiet interdum sem, in semper sapien. Fusce vel dui neque. Interdum et malesuada fames ac ante ipsum primis in faucibus. Sed feugiat erat vitae purus ultrices, a tempus purus mattis. Etiam auctor dapibus nunc vitae aliquam. Pellentesque massa tortor, sagittis id pulvinar eu, pretium a lectus. Fusce dapibus elit non sagittis semper.
",Queanbeyan (adjacent to Canberra)
Mercury,Tracer,1992,auto,59132,39,Other,44.08,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Vivamus imperdiet interdum sem, in semper sapien. Fusce vel dui neque. Interdum et malesuada fames ac ante ipsum primis in faucibus. Sed feugiat erat vitae purus ultrices, a tempus purus mattis. Etiam auctor dapibus nunc vitae aliquam. Pellentesque massa tortor, sagittis id pulvinar eu, pretium a lectus. Fusce dapibus elit non sagittis semper.
",Tamworth
Mazda,B-Series,2008,manual,47578,96,4WD,99.21,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Vivamus imperdiet interdum sem, in semper sapien. Fusce vel dui neque. Interdum et malesuada fames ac ante ipsum primis in faucibus. Sed feugiat erat vitae purus ultrices, a tempus purus mattis. Etiam auctor dapibus nunc vitae aliquam. Pellentesque massa tortor, sagittis id pulvinar eu, pretium a lectus. Fusce dapibus elit non sagittis semper.
",Tweed Heads (NSW-Queensland border)
Audi,Allroad,2001,auto,210496,54,Convertible,90.87,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Vivamus imperdiet interdum sem, in semper sapien. Fusce vel dui neque. Interdum et malesuada fames ac ante ipsum primis in faucibus. Sed feugiat erat vitae purus ultrices, a tempus purus mattis. Etiam auctor dapibus nunc vitae aliquam. Pellentesque massa tortor, sagittis id pulvinar eu, pretium a lectus. Fusce dapibus elit non sagittis semper.
",Wagga Wagga
Chevrolet,Blazer,1999,auto,281376,4,Coupe,91.01,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Vivamus imperdiet interdum sem, in semper sapien. Fusce vel dui neque. Interdum et malesuada fames ac ante ipsum primis in faucibus. Sed feugiat erat vitae purus ultrices, a tempus purus mattis. Etiam auctor dapibus nunc vitae aliquam. Pellentesque massa tortor, sagittis id pulvinar eu, pretium a lectus. Fusce dapibus elit non sagittis semper.
",Wollongong
Buick,LeSabre,1988,manual,82044,32,Sedan,25.63,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Vivamus imperdiet interdum sem, in semper sapien. Fusce vel dui neque. Interdum et malesuada fames ac ante ipsum primis in faucibus. Sed feugiat erat vitae purus ultrices, a tempus purus mattis. Etiam auctor dapibus nunc vitae aliquam. Pellentesque massa tortor, sagittis id pulvinar eu, pretium a lectus. Fusce dapibus elit non sagittis semper.
",Wyong
Mitsubishi,Chariot,1986,manual,18468,65,Other,61.68,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Vivamus imperdiet interdum sem, in semper sapien. Fusce vel dui neque. Interdum et malesuada fames ac ante ipsum primis in faucibus. Sed feugiat erat vitae purus ultrices, a tempus purus mattis. Etiam auctor dapibus nunc vitae aliquam. Pellentesque massa tortor, sagittis id pulvinar eu, pretium a lectus. Fusce dapibus elit non sagittis semper.
",Darwin (Capital)
Mazda,MPV,2006,auto,212437,91,4WD,64.54,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Vivamus imperdiet interdum sem, in semper sapien. Fusce vel dui neque. Interdum et malesuada fames ac ante ipsum primis in faucibus. Sed feugiat erat vitae purus ultrices, a tempus purus mattis. Etiam auctor dapibus nunc vitae aliquam. Pellentesque massa tortor, sagittis id pulvinar eu, pretium a lectus. Fusce dapibus elit non sagittis semper.
",Alice Springs
Honda,Accord,2012,auto,117203,78,Convertible,38.09,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Vivamus imperdiet interdum sem, in semper sapien. Fusce vel dui neque. Interdum et malesuada fames ac ante ipsum primis in faucibus. Sed feugiat erat vitae purus ultrices, a tempus purus mattis. Etiam auctor dapibus nunc vitae aliquam. Pellentesque massa tortor, sagittis id pulvinar eu, pretium a lectus. Fusce dapibus elit non sagittis semper.
",Katherine
Volvo,XC70,2008,manual,230910,22,Coupe,46.48,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Vivamus imperdiet interdum sem, in semper sapien. Fusce vel dui neque. Interdum et malesuada fames ac ante ipsum primis in faucibus. Sed feugiat erat vitae purus ultrices, a tempus purus mattis. Etiam auctor dapibus nunc vitae aliquam. Pellentesque massa tortor, sagittis id pulvinar eu, pretium a lectus. Fusce dapibus elit non sagittis semper.
",Palmerston
Toyota,Avalon,2003,auto,127313,35,Sedan,62.97,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Vivamus imperdiet interdum sem, in semper sapien. Fusce vel dui neque. Interdum et malesuada fames ac ante ipsum primis in faucibus. Sed feugiat erat vitae purus ultrices, a tempus purus mattis. Etiam auctor dapibus nunc vitae aliquam. Pellentesque massa tortor, sagittis id pulvinar eu, pretium a lectus. Fusce dapibus elit non sagittis semper.
",Brisbane (Capital)
Eagle,Vision,1997,auto,84264,49,Other,23.1,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Vivamus imperdiet interdum sem, in semper sapien. Fusce vel dui neque. Interdum et malesuada fames ac ante ipsum primis in faucibus. Sed feugiat erat vitae purus ultrices, a tempus purus mattis. Etiam auctor dapibus nunc vitae aliquam. Pellentesque massa tortor, sagittis id pulvinar eu, pretium a lectus. Fusce dapibus elit non sagittis semper.
",Bundaberg
Nissan,Sentra,2010,auto,26346,2,4WD,37.2,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Vivamus imperdiet interdum sem, in semper sapien. Fusce vel dui neque. Interdum et malesuada fames ac ante ipsum primis in faucibus. Sed feugiat erat vitae purus ultrices, a tempus purus mattis. Etiam auctor dapibus nunc vitae aliquam. Pellentesque massa tortor, sagittis id pulvinar eu, pretium a lectus. Fusce dapibus elit non sagittis semper.
",Cairns
Dodge,Ram 3500 Club,1995,manual,269417,34,Convertible,72.34,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Vivamus imperdiet interdum sem, in semper sapien. Fusce vel dui neque. Interdum et malesuada fames ac ante ipsum primis in faucibus. Sed feugiat erat vitae purus ultrices, a tempus purus mattis. Etiam auctor dapibus nunc vitae aliquam. Pellentesque massa tortor, sagittis id pulvinar eu, pretium a lectus. Fusce dapibus elit non sagittis semper.
",Charters Towers
Audi,A8,2002,auto,204639,98,Coupe,22.64,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Vivamus imperdiet interdum sem, in semper sapien. Fusce vel dui neque. Interdum et malesuada fames ac ante ipsum primis in faucibus. Sed feugiat erat vitae purus ultrices, a tempus purus mattis. Etiam auctor dapibus nunc vitae aliquam. Pellentesque massa tortor, sagittis id pulvinar eu, pretium a lectus. Fusce dapibus elit non sagittis semper.
",Gladstone
GMC,Sierra 3500,2005,auto,11978,60,Sedan,61.12,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Vivamus imperdiet interdum sem, in semper sapien. Fusce vel dui neque. Interdum et malesuada fames ac ante ipsum primis in faucibus. Sed feugiat erat vitae purus ultrices, a tempus purus mattis. Etiam auctor dapibus nunc vitae aliquam. Pellentesque massa tortor, sagittis id pulvinar eu, pretium a lectus. Fusce dapibus elit non sagittis semper.
",Gold Coast
Nissan,Altima,2000,manual,277407,73,Other,22.81,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Vivamus imperdiet interdum sem, in semper sapien. Fusce vel dui neque. Interdum et malesuada fames ac ante ipsum primis in faucibus. Sed feugiat erat vitae purus ultrices, a tempus purus mattis. Etiam auctor dapibus nunc vitae aliquam. Pellentesque massa tortor, sagittis id pulvinar eu, pretium a lectus. Fusce dapibus elit non sagittis semper.
",Gympie
